"","Country","Year","Sector","Gas","Unit","Emissions","EU","lag","percent_change","Population","avg_pop","avg_emissions"
"3639","Lithuania","1939","Total excluding LULUCF","CO2","MtCO₂e",2.51,1,2.48,1.2,2450129,2573125.71005917,8.18360946745562
"3640","Lithuania","1940","Total excluding LULUCF","CO2","MtCO₂e",2.7,1,2.51,7.6,2455719,2573125.71005917,8.18360946745562
"3641","Lithuania","1941","Total excluding LULUCF","CO2","MtCO₂e",2.64,1,2.7,-2.2,2463113,2573125.71005917,8.18360946745562
"3642","Lithuania","1942","Total excluding LULUCF","CO2","MtCO₂e",2.32,1,2.64,-12.1,2472320,2573125.71005917,8.18360946745562
"3643","Lithuania","1943","Total excluding LULUCF","CO2","MtCO₂e",2.26,1,2.32,-2.6,2483349,2573125.71005917,8.18360946745562
"3644","Lithuania","1944","Total excluding LULUCF","CO2","MtCO₂e",2.76,1,2.26,22.1,2494428,2573125.71005917,8.18360946745562
"3645","Lithuania","1945","Total excluding LULUCF","CO2","MtCO₂e",1.81,1,2.76,-34.4,2505557,2573125.71005917,8.18360946745562
"3646","Lithuania","1946","Total excluding LULUCF","CO2","MtCO₂e",2.07,1,1.81,14.4,2516735,2573125.71005917,8.18360946745562
"3647","Lithuania","1947","Total excluding LULUCF","CO2","MtCO₂e",2.51,1,2.07,21.3,2527963,2573125.71005917,8.18360946745562
"3648","Lithuania","1948","Total excluding LULUCF","CO2","MtCO₂e",2.76,1,2.51,10,2539241,2573125.71005917,8.18360946745562
"3649","Lithuania","1949","Total excluding LULUCF","CO2","MtCO₂e",3.18,1,2.76,15.2,2552381,2573125.71005917,8.18360946745562
"3650","Lithuania","1950","Total excluding LULUCF","CO2","MtCO₂e",3.56,1,3.18,11.9,2567407,2573125.71005917,8.18360946745562
"3651","Lithuania","1951","Total excluding LULUCF","CO2","MtCO₂e",3.86,1,3.56,8.4,2569617,2573125.71005917,8.18360946745562
"3652","Lithuania","1952","Total excluding LULUCF","CO2","MtCO₂e",4.28,1,3.86,10.9,2578051,2573125.71005917,8.18360946745562
"3653","Lithuania","1953","Total excluding LULUCF","CO2","MtCO₂e",4.66,1,4.28,8.9,2591374,2573125.71005917,8.18360946745562
"3654","Lithuania","1954","Total excluding LULUCF","CO2","MtCO₂e",5.16,1,4.66,10.7,2608525,2573125.71005917,8.18360946745562
"3655","Lithuania","1955","Total excluding LULUCF","CO2","MtCO₂e",5.97,1,5.16,15.7,2628752,2573125.71005917,8.18360946745562
"3656","Lithuania","1956","Total excluding LULUCF","CO2","MtCO₂e",6.82,1,5.97,14.2,2651634,2573125.71005917,8.18360946745562
"3657","Lithuania","1957","Total excluding LULUCF","CO2","MtCO₂e",7.67,1,6.82,12.5,2677006,2573125.71005917,8.18360946745562
"3658","Lithuania","1958","Total excluding LULUCF","CO2","MtCO₂e",8.53,1,7.67,11.2,2704988,2573125.71005917,8.18360946745562
"3659","Lithuania","1959","Total excluding LULUCF","CO2","MtCO₂e",9.28,1,8.53,8.8,2735866,2573125.71005917,8.18360946745562
"3660","Lithuania","1960","Total excluding LULUCF","CO2","MtCO₂e",10.1,1,9.28,8.8,2769879,2573125.71005917,8.18360946745562
"3661","Lithuania","1961","Total excluding LULUCF","CO2","MtCO₂e",10.9,1,10.1,7.9,2806924,2573125.71005917,8.18360946745562
"3662","Lithuania","1962","Total excluding LULUCF","CO2","MtCO₂e",12,1,10.9,10.1,2846393,2573125.71005917,8.18360946745562
"3663","Lithuania","1963","Total excluding LULUCF","CO2","MtCO₂e",13.1,1,12,9.2,2887072,2573125.71005917,8.18360946745562
"3664","Lithuania","1964","Total excluding LULUCF","CO2","MtCO₂e",14.1,1,13.1,7.6,2927385,2573125.71005917,8.18360946745562
"3665","Lithuania","1965","Total excluding LULUCF","CO2","MtCO₂e",15.2,1,14.1,7.8,2966165,2573125.71005917,8.18360946745562
"3666","Lithuania","1966","Total excluding LULUCF","CO2","MtCO₂e",16.2,1,15.2,6.6,3002792,2573125.71005917,8.18360946745562
"3667","Lithuania","1967","Total excluding LULUCF","CO2","MtCO₂e",17.5,1,16.2,8,3037458,2573125.71005917,8.18360946745562
"3668","Lithuania","1968","Total excluding LULUCF","CO2","MtCO₂e",18.5,1,17.5,5.7,3070698,2573125.71005917,8.18360946745562
"3669","Lithuania","1969","Total excluding LULUCF","CO2","MtCO₂e",19.7,1,18.5,6.5,3103509,2573125.71005917,8.18360946745562
"3670","Lithuania","1970","Total excluding LULUCF","CO2","MtCO₂e",21.1,1,19.7,7.1,3136585,2573125.71005917,8.18360946745562
"3671","Lithuania","1971","Total excluding LULUCF","CO2","MtCO₂e",22.5,1,21.1,6.6,3170082,2573125.71005917,8.18360946745562
"3672","Lithuania","1972","Total excluding LULUCF","CO2","MtCO₂e",24.3,1,22.5,8,3203634,2573125.71005917,8.18360946745562
"3673","Lithuania","1973","Total excluding LULUCF","CO2","MtCO₂e",26,1,24.3,7,3236739,2573125.71005917,8.18360946745562
"3674","Lithuania","1974","Total excluding LULUCF","CO2","MtCO₂e",27.7,1,26,6.5,3268652,2573125.71005917,8.18360946745562
"3675","Lithuania","1975","Total excluding LULUCF","CO2","MtCO₂e",29.4,1,27.7,6.1,3298883,2573125.71005917,8.18360946745562
"3676","Lithuania","1976","Total excluding LULUCF","CO2","MtCO₂e",30.3,1,29.4,3.1,3327263,2573125.71005917,8.18360946745562
"3677","Lithuania","1977","Total excluding LULUCF","CO2","MtCO₂e",31.5,1,30.3,4,3354067,2573125.71005917,8.18360946745562
"3678","Lithuania","1978","Total excluding LULUCF","CO2","MtCO₂e",33.5,1,31.5,6.3,3379794,2573125.71005917,8.18360946745562
"3679","Lithuania","1979","Total excluding LULUCF","CO2","MtCO₂e",33.9,1,33.5,1.2,3405173,2573125.71005917,8.18360946745562
"3680","Lithuania","1980","Total excluding LULUCF","CO2","MtCO₂e",34.8,1,33.9,2.7,3430760,2573125.71005917,8.18360946745562
"3681","Lithuania","1981","Total excluding LULUCF","CO2","MtCO₂e",35.2,1,34.8,1.1,3456141,2573125.71005917,8.18360946745562
"3682","Lithuania","1982","Total excluding LULUCF","CO2","MtCO₂e",35.7,1,35.2,1.4,3481128,2573125.71005917,8.18360946745562
"3683","Lithuania","1983","Total excluding LULUCF","CO2","MtCO₂e",36.1,1,35.7,1.1,3506550,2573125.71005917,8.18360946745562
"3684","Lithuania","1984","Total excluding LULUCF","CO2","MtCO₂e",35.9,1,36.1,-0.6,3533489,2573125.71005917,8.18360946745562
"3685","Lithuania","1985","Total excluding LULUCF","CO2","MtCO₂e",37,1,35.9,3.1,3562399,2573125.71005917,8.18360946745562
"3686","Lithuania","1986","Total excluding LULUCF","CO2","MtCO₂e",37.3,1,37,0.8,3594064,2573125.71005917,8.18360946745562
"3687","Lithuania","1987","Total excluding LULUCF","CO2","MtCO₂e",38.5,1,37.3,3.2,3627326,2573125.71005917,8.18360946745562
"3688","Lithuania","1988","Total excluding LULUCF","CO2","MtCO₂e",38.9,1,38.5,1,3658496,2573125.71005917,8.18360946745562
"3689","Lithuania","1989","Total excluding LULUCF","CO2","MtCO₂e",38.5,1,38.9,-1,3682557,2573125.71005917,8.18360946745562
"3690","Lithuania","1990","Total excluding LULUCF","CO2","MtCO₂e",35.8,1,38.5,-7,3696035,2573125.71005917,8.18360946745562
"3691","Lithuania","1991","Total excluding LULUCF","CO2","MtCO₂e",37.9,1,35.8,5.9,3697451,2573125.71005917,8.18360946745562
"3692","Lithuania","1992","Total excluding LULUCF","CO2","MtCO₂e",21.2,1,37.9,-44.1,3688103,2573125.71005917,8.18360946745562
"3693","Lithuania","1993","Total excluding LULUCF","CO2","MtCO₂e",16.4,1,21.2,-22.6,3670653,2573125.71005917,8.18360946745562
"3694","Lithuania","1994","Total excluding LULUCF","CO2","MtCO₂e",15.8,1,16.4,-3.7,3649142,2573125.71005917,8.18360946745562
"3695","Lithuania","1995","Total excluding LULUCF","CO2","MtCO₂e",15.1,1,15.8,-4.4,3626609,2573125.71005917,8.18360946745562
"3696","Lithuania","1996","Total excluding LULUCF","CO2","MtCO₂e",15.8,1,15.1,4.6,3603756,2573125.71005917,8.18360946745562
"3697","Lithuania","1997","Total excluding LULUCF","CO2","MtCO₂e",15.2,1,15.8,-3.8,3579911,2573125.71005917,8.18360946745562
"3698","Lithuania","1998","Total excluding LULUCF","CO2","MtCO₂e",16,1,15.2,5.3,3555140,2573125.71005917,8.18360946745562
"3699","Lithuania","1999","Total excluding LULUCF","CO2","MtCO₂e",13.5,1,16,-15.6,3529189,2573125.71005917,8.18360946745562
"3700","Lithuania","2000","Total excluding LULUCF","CO2","MtCO₂e",11.9,1,13.5,-11.9,3501842,2573125.71005917,8.18360946745562
"3701","Lithuania","2001","Total excluding LULUCF","CO2","MtCO₂e",12.6,1,11.9,5.9,3473623,2573125.71005917,8.18360946745562
"3702","Lithuania","2002","Total excluding LULUCF","CO2","MtCO₂e",12.7,1,12.6,0.8,3444777,2573125.71005917,8.18360946745562
"3703","Lithuania","2003","Total excluding LULUCF","CO2","MtCO₂e",12.7,1,12.7,0,3414367,2573125.71005917,8.18360946745562
"3704","Lithuania","2004","Total excluding LULUCF","CO2","MtCO₂e",13.3,1,12.7,4.7,3381134,2573125.71005917,8.18360946745562
"3705","Lithuania","2005","Total excluding LULUCF","CO2","MtCO₂e",14.1,1,13.3,6,3344259,2573125.71005917,8.18360946745562
"3706","Lithuania","2006","Total excluding LULUCF","CO2","MtCO₂e",14.4,1,14.1,2.1,3303329,2573125.71005917,8.18360946745562
"3707","Lithuania","2007","Total excluding LULUCF","CO2","MtCO₂e",15.8,1,14.4,9.7,3258984,2573125.71005917,8.18360946745562
"3708","Lithuania","2008","Total excluding LULUCF","CO2","MtCO₂e",15.2,1,15.8,-3.8,3212867,2573125.71005917,8.18360946745562
"3709","Lithuania","2009","Total excluding LULUCF","CO2","MtCO₂e",13,1,15.2,-14.5,3167270,2573125.71005917,8.18360946745562
"3710","Lithuania","2010","Total excluding LULUCF","CO2","MtCO₂e",13.9,1,13,6.9,3123825,2573125.71005917,8.18360946745562
"3711","Lithuania","2011","Total excluding LULUCF","CO2","MtCO₂e",14.3,1,13.9,2.9,3083402,2573125.71005917,8.18360946745562
"3712","Lithuania","2012","Total excluding LULUCF","CO2","MtCO₂e",14.3,1,14.3,0,3045561,2573125.71005917,8.18360946745562
"3713","Lithuania","2013","Total excluding LULUCF","CO2","MtCO₂e",13.3,1,14.3,-7,3008938,2573125.71005917,8.18360946745562
"3714","Lithuania","2014","Total excluding LULUCF","CO2","MtCO₂e",13.1,1,13.3,-1.5,2971498,2573125.71005917,8.18360946745562
"3715","Lithuania","2015","Total excluding LULUCF","CO2","MtCO₂e",13.3,1,13.1,1.5,2931872,2573125.71005917,8.18360946745562
"3716","Lithuania","2016","Total excluding LULUCF","CO2","MtCO₂e",13.3,1,13.3,0,2889555,2573125.71005917,8.18360946745562
"3717","Lithuania","2017","Total excluding LULUCF","CO2","MtCO₂e",13.5,1,13.3,1.5,2845419,2573125.71005917,8.18360946745562
"3718","Lithuania","2018","Total excluding LULUCF","CO2","MtCO₂e",13.7,1,13.5,1.5,2801270,2573125.71005917,8.18360946745562
"3719","Luxembourg","1850","Total excluding LULUCF","CO2","MtCO₂e",0.39,1,0,0,192785,304016.130177515,7.42502958579882
"3720","Luxembourg","1851","Total excluding LULUCF","CO2","MtCO₂e",0.41,1,0.39,5.1,193899,304016.130177515,7.42502958579882
"3721","Luxembourg","1852","Total excluding LULUCF","CO2","MtCO₂e",0.43,1,0.41,4.9,194946,304016.130177515,7.42502958579882
"3722","Luxembourg","1853","Total excluding LULUCF","CO2","MtCO₂e",0.46,1,0.43,7,195923,304016.130177515,7.42502958579882
"3723","Luxembourg","1854","Total excluding LULUCF","CO2","MtCO₂e",0.48,1,0.46,4.3,196906,304016.130177515,7.42502958579882
"3724","Luxembourg","1855","Total excluding LULUCF","CO2","MtCO₂e",0.51,1,0.48,6.3,197893,304016.130177515,7.42502958579882
"3725","Luxembourg","1856","Total excluding LULUCF","CO2","MtCO₂e",0.54,1,0.51,5.9,198886,304016.130177515,7.42502958579882
"3726","Luxembourg","1857","Total excluding LULUCF","CO2","MtCO₂e",0.57,1,0.54,5.6,199883,304016.130177515,7.42502958579882
"3727","Luxembourg","1858","Total excluding LULUCF","CO2","MtCO₂e",0.6,1,0.57,5.3,200885,304016.130177515,7.42502958579882
"3728","Luxembourg","1859","Total excluding LULUCF","CO2","MtCO₂e",0.63,1,0.6,5,201586,304016.130177515,7.42502958579882
"3729","Luxembourg","1860","Total excluding LULUCF","CO2","MtCO₂e",0.66,1,0.63,4.8,201985,304016.130177515,7.42502958579882
"3730","Luxembourg","1861","Total excluding LULUCF","CO2","MtCO₂e",0.69,1,0.66,4.5,202080,304016.130177515,7.42502958579882
"3731","Luxembourg","1862","Total excluding LULUCF","CO2","MtCO₂e",0.73,1,0.69,5.8,201872,304016.130177515,7.42502958579882
"3732","Luxembourg","1863","Total excluding LULUCF","CO2","MtCO₂e",0.76,1,0.73,4.1,201359,304016.130177515,7.42502958579882
"3733","Luxembourg","1864","Total excluding LULUCF","CO2","MtCO₂e",0.8,1,0.76,5.3,200848,304016.130177515,7.42502958579882
"3734","Luxembourg","1865","Total excluding LULUCF","CO2","MtCO₂e",0.84,1,0.8,5,200338,304016.130177515,7.42502958579882
"3735","Luxembourg","1866","Total excluding LULUCF","CO2","MtCO₂e",0.88,1,0.84,4.8,199829,304016.130177515,7.42502958579882
"3736","Luxembourg","1867","Total excluding LULUCF","CO2","MtCO₂e",0.93,1,0.88,5.7,199321,304016.130177515,7.42502958579882
"3737","Luxembourg","1868","Total excluding LULUCF","CO2","MtCO₂e",0.97,1,0.93,4.3,198815,304016.130177515,7.42502958579882
"3738","Luxembourg","1869","Total excluding LULUCF","CO2","MtCO₂e",1.02,1,0.97,5.2,198642,304016.130177515,7.42502958579882
"3739","Luxembourg","1870","Total excluding LULUCF","CO2","MtCO₂e",1.07,1,1.02,4.9,198803,304016.130177515,7.42502958579882
"3740","Luxembourg","1871","Total excluding LULUCF","CO2","MtCO₂e",1.12,1,1.07,4.7,199300,304016.130177515,7.42502958579882
"3741","Luxembourg","1872","Total excluding LULUCF","CO2","MtCO₂e",1.17,1,1.12,4.5,200134,304016.130177515,7.42502958579882
"3742","Luxembourg","1873","Total excluding LULUCF","CO2","MtCO₂e",1.23,1,1.17,5.1,201305,304016.130177515,7.42502958579882
"3743","Luxembourg","1874","Total excluding LULUCF","CO2","MtCO₂e",1.29,1,1.23,4.9,202483,304016.130177515,7.42502958579882
"3744","Luxembourg","1875","Total excluding LULUCF","CO2","MtCO₂e",1.36,1,1.29,5.4,203668,304016.130177515,7.42502958579882
"3745","Luxembourg","1876","Total excluding LULUCF","CO2","MtCO₂e",1.42,1,1.36,4.4,204860,304016.130177515,7.42502958579882
"3746","Luxembourg","1877","Total excluding LULUCF","CO2","MtCO₂e",1.49,1,1.42,4.9,206058,304016.130177515,7.42502958579882
"3747","Luxembourg","1878","Total excluding LULUCF","CO2","MtCO₂e",1.56,1,1.49,4.7,207264,304016.130177515,7.42502958579882
"3748","Luxembourg","1879","Total excluding LULUCF","CO2","MtCO₂e",1.64,1,1.56,5.1,208250,304016.130177515,7.42502958579882
"3749","Luxembourg","1880","Total excluding LULUCF","CO2","MtCO₂e",1.71,1,1.64,4.3,209013,304016.130177515,7.42502958579882
"3750","Luxembourg","1881","Total excluding LULUCF","CO2","MtCO₂e",1.78,1,1.71,4.1,209553,304016.130177515,7.42502958579882
"3751","Luxembourg","1882","Total excluding LULUCF","CO2","MtCO₂e",1.86,1,1.78,4.5,209868,304016.130177515,7.42502958579882
"3752","Luxembourg","1883","Total excluding LULUCF","CO2","MtCO₂e",1.94,1,1.86,4.3,209958,304016.130177515,7.42502958579882
"3753","Luxembourg","1884","Total excluding LULUCF","CO2","MtCO₂e",2.02,1,1.94,4.1,210047,304016.130177515,7.42502958579882
"3754","Luxembourg","1885","Total excluding LULUCF","CO2","MtCO₂e",2.11,1,2.02,4.5,210137,304016.130177515,7.42502958579882
"3755","Luxembourg","1886","Total excluding LULUCF","CO2","MtCO₂e",2.19,1,2.11,3.8,210226,304016.130177515,7.42502958579882
"3756","Luxembourg","1887","Total excluding LULUCF","CO2","MtCO₂e",2.28,1,2.19,4.1,210316,304016.130177515,7.42502958579882
"3757","Luxembourg","1888","Total excluding LULUCF","CO2","MtCO₂e",2.38,1,2.28,4.4,210405,304016.130177515,7.42502958579882
"3758","Luxembourg","1889","Total excluding LULUCF","CO2","MtCO₂e",2.48,1,2.38,4.2,210949,304016.130177515,7.42502958579882
"3759","Luxembourg","1890","Total excluding LULUCF","CO2","MtCO₂e",2.7,1,2.48,8.9,211953,304016.130177515,7.42502958579882
"3760","Luxembourg","1891","Total excluding LULUCF","CO2","MtCO₂e",2.79,1,2.7,3.3,213421,304016.130177515,7.42502958579882
"3761","Luxembourg","1892","Total excluding LULUCF","CO2","MtCO₂e",2.9,1,2.79,3.9,215359,304016.130177515,7.42502958579882
"3762","Luxembourg","1893","Total excluding LULUCF","CO2","MtCO₂e",3.01,1,2.9,3.8,217774,304016.130177515,7.42502958579882
"3763","Luxembourg","1894","Total excluding LULUCF","CO2","MtCO₂e",3.12,1,3.01,3.7,220215,304016.130177515,7.42502958579882
"3764","Luxembourg","1895","Total excluding LULUCF","CO2","MtCO₂e",3.25,1,3.12,4.2,222684,304016.130177515,7.42502958579882
"3765","Luxembourg","1896","Total excluding LULUCF","CO2","MtCO₂e",3.38,1,3.25,4,225180,304016.130177515,7.42502958579882
"3766","Luxembourg","1897","Total excluding LULUCF","CO2","MtCO₂e",3.52,1,3.38,4.1,227704,304016.130177515,7.42502958579882
"3767","Luxembourg","1898","Total excluding LULUCF","CO2","MtCO₂e",3.66,1,3.52,4,230257,304016.130177515,7.42502958579882
"3768","Luxembourg","1899","Total excluding LULUCF","CO2","MtCO₂e",3.81,1,3.66,4.1,232766,304016.130177515,7.42502958579882
"3769","Luxembourg","1900","Total excluding LULUCF","CO2","MtCO₂e",3.96,1,3.81,3.9,235231,304016.130177515,7.42502958579882
"3770","Luxembourg","1901","Total excluding LULUCF","CO2","MtCO₂e",4.13,1,3.96,4.3,237650,304016.130177515,7.42502958579882
"3771","Luxembourg","1902","Total excluding LULUCF","CO2","MtCO₂e",4.32,1,4.13,4.6,240022,304016.130177515,7.42502958579882
"3772","Luxembourg","1903","Total excluding LULUCF","CO2","MtCO₂e",4.53,1,4.32,4.9,242346,304016.130177515,7.42502958579882
"3773","Luxembourg","1904","Total excluding LULUCF","CO2","MtCO₂e",4.75,1,4.53,4.9,244693,304016.130177515,7.42502958579882
"3774","Luxembourg","1905","Total excluding LULUCF","CO2","MtCO₂e",4.98,1,4.75,4.8,247062,304016.130177515,7.42502958579882
"3775","Luxembourg","1906","Total excluding LULUCF","CO2","MtCO₂e",5.2,1,4.98,4.4,249454,304016.130177515,7.42502958579882
"3776","Luxembourg","1907","Total excluding LULUCF","CO2","MtCO₂e",5.41,1,5.2,4,251869,304016.130177515,7.42502958579882
"3777","Luxembourg","1908","Total excluding LULUCF","CO2","MtCO₂e",5.61,1,5.41,3.7,254308,304016.130177515,7.42502958579882
"3778","Luxembourg","1909","Total excluding LULUCF","CO2","MtCO₂e",5.79,1,5.61,3.2,256442,304016.130177515,7.42502958579882
"3779","Luxembourg","1910","Total excluding LULUCF","CO2","MtCO₂e",5.94,1,5.79,2.6,258268,304016.130177515,7.42502958579882
"3780","Luxembourg","1911","Total excluding LULUCF","CO2","MtCO₂e",6.07,1,5.94,2.2,259782,304016.130177515,7.42502958579882
"3781","Luxembourg","1912","Total excluding LULUCF","CO2","MtCO₂e",6.18,1,6.07,1.8,260979,304016.130177515,7.42502958579882
"3782","Luxembourg","1913","Total excluding LULUCF","CO2","MtCO₂e",6.28,1,6.18,1.6,261856,304016.130177515,7.42502958579882
"3783","Luxembourg","1914","Total excluding LULUCF","CO2","MtCO₂e",6.37,1,6.28,1.4,262736,304016.130177515,7.42502958579882
"3784","Luxembourg","1915","Total excluding LULUCF","CO2","MtCO₂e",6.46,1,6.37,1.4,263618,304016.130177515,7.42502958579882
"3785","Luxembourg","1916","Total excluding LULUCF","CO2","MtCO₂e",6.55,1,6.46,1.4,264504,304016.130177515,7.42502958579882
"3786","Luxembourg","1917","Total excluding LULUCF","CO2","MtCO₂e",6.64,1,6.55,1.4,265392,304016.130177515,7.42502958579882
"3787","Luxembourg","1918","Total excluding LULUCF","CO2","MtCO₂e",6.74,1,6.64,1.5,266297,304016.130177515,7.42502958579882
"3788","Luxembourg","1919","Total excluding LULUCF","CO2","MtCO₂e",6.84,1,6.74,1.5,267610,304016.130177515,7.42502958579882
"3789","Luxembourg","1920","Total excluding LULUCF","CO2","MtCO₂e",6.96,1,6.84,1.8,269337,304016.130177515,7.42502958579882
"3790","Luxembourg","1921","Total excluding LULUCF","CO2","MtCO₂e",7.1,1,6.96,2,271485,304016.130177515,7.42502958579882
"3791","Luxembourg","1922","Total excluding LULUCF","CO2","MtCO₂e",7.27,1,7.1,2.4,274058,304016.130177515,7.42502958579882
"3792","Luxembourg","1923","Total excluding LULUCF","CO2","MtCO₂e",7.46,1,7.27,2.6,277064,304016.130177515,7.42502958579882
"3793","Luxembourg","1924","Total excluding LULUCF","CO2","MtCO₂e",7.66,1,7.46,2.7,280102,304016.130177515,7.42502958579882
"3794","Luxembourg","1925","Total excluding LULUCF","CO2","MtCO₂e",7.86,1,7.66,2.6,283174,304016.130177515,7.42502958579882
"3795","Luxembourg","1926","Total excluding LULUCF","CO2","MtCO₂e",8.05,1,7.86,2.4,286280,304016.130177515,7.42502958579882
"3796","Luxembourg","1927","Total excluding LULUCF","CO2","MtCO₂e",8.24,1,8.05,2.4,289419,304016.130177515,7.42502958579882
